-----------New Capture Session with VID(1) PCP(2) Port (2)-------------
TS UTC (s),TS (ns),Sequence Number,Full FIFO Flag
1771256468,765496160,3696,1
1771256468,765497856,3698,1
1771256468,765498704,3712,1
1771256468,765500400,3714,1
1771256468,765502096,3716,1
1771256468,765503792,3718,1
1771256468,765505488,3720,1
1771256468,765507184,3722,1
1771256468,765508880,3724,1
1771256468,765510576,3726,1
1771256468,765512272,3728,1
1771256468,765513968,3730,1
1771256468,765515664,3732,1
1771256468,765517360,3734,1
1771256468,765519056,3736,1
1771256468,795489376,3738,1
1771256468,795491072,3740,1
1771256468,795493616,3756,1
1771256468,795495312,3758,1
1771256468,795497008,3760,1
1771256468,795498704,3762,1
1771256468,795500400,3764,1
1771256468,795502096,3766,1
1771256468,795503792,3768,1
1771256468,795505488,3770,1
1771256468,795507184,3772,1
1771256468,795508880,3774,1
1771256468,795510576,3776,1
1771256468,795512272,3778,1
1771256468,795513968,3780,1
1771256468,825484288,3782,1
1771256468,825485984,3784,1
1771256468,825486832,3798,1
1771256468,825488528,3800,1
1771256468,825490224,3802,1
1771256468,825491920,3804,1
1771256468,825493616,3806,1
1771256468,825495312,3808,1
1771256468,825497008,3810,1
1771256468,825498704,3812,1
1771256468,825500400,3814,1
1771256468,825502096,3816,1
1771256468,825503792,3818,1
1771256468,825505488,3820,1
1771256468,825507184,3822,1
1771256468,855477504,3824,1
1771256468,855479200,3826,1
1771256468,855481744,3842,1
1771256468,855483440,3844,1
1771256468,855485136,3846,1
1771256468,855486832,3848,1
1771256468,855488528,3850,1
1771256468,855490224,3852,1
1771256468,855491920,3854,1
1771256468,855493616,3856,1
1771256468,855495312,3858,1
1771256468,855497008,3860,1
1771256468,855498704,3862,1
1771256468,855500400,3864,1
1771256468,855502096,3866,1
